K,u-g,g-r,u-z,u-K,Mv,CL,Typ,Teff,logg,Pop,Age,Mass,Mbol,Radius,[M/H],[a/Fe],longitude,latitude,RAJ2000,DECJ2000,Dist,x_Gal,y_Gal,z_Gal,Av,errMv,errMass,errAge,errTeff,errLogg,errMet,errAlphaFe,errBand_K,errBand_u,errBand_g,errBand_r,errBand_z
18.18,2.788,1.396,5.541,7.567,9.95,5,7.15,3702.0,4.67,5,3.9514,0.548,8.921,0.365,-0.361,0.046,208.931274,-19.448359,83.727058,-5.351948,2.3395,-9.9307,-1.0672,-0.764,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0086,-0.0175,0.0089,0.0516,-0.0198
16.095,1.881,0.775,3.1,4.697,6.6,5,6.1,5100.0,4.61,11,11.9398,0.508,6.31,0.632,-0.52,0.211,208.957047,-19.34952,83.826637,-5.328892,2.3279,-9.9218,-1.0634,-0.7563,0.298,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0087,-0.0153,0.0436,7.0E-4,-0.0061
15.922,1.443,0.6,2.417,3.861,6.18,5,5.75,5383.0,4.57,11,12.1313,0.679,5.982,0.667,-0.969,0.307,208.970261,-19.466743,83.727303,-5.393049,2.3278,-9.9201,-1.063,-0.7608,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0056,0.0054,-0.0135,-0.0132,-0.0224
19.928,3.055,1.528,6.565,8.709,12.5,5,7.35,3233.0,4.92,6,6.0769,0.218,10.437,0.229,-0.102,0.036,209.061951,-19.422468,83.806229,-5.450151,2.3572,-9.9432,-1.0799,-0.7688,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.025,-0.0095,0.0223,-0.0365,6.0E-4
16.942,2.583,1.292,4.796,6.838,8.87,5,6.9,3961.0,4.73,8,10.1549,0.564,7.867,0.489,-0.291,0.168,209.040894,-19.356714,83.856117,-5.402697,2.3417,-9.9315,-1.0725,-0.7611,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0118,-0.0047,-0.0024,0.0077,0.0048
18.398,2.699,1.437,5.15,7.147,9.9,5,7.05,3835.0,4.87,11,11.8576,0.498,8.713,0.358,-0.675,0.287,209.005768,-19.318516,83.875298,-5.355865,2.3473,-9.9373,-1.0741,-0.7615,0.223,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0046,0.0176,0.0412,-0.0243,-0.0251
19.649,3.018,1.458,6.228,8.289,11.89,5,7.3,3463.0,4.88,5,4.1179,0.426,9.92,0.269,-0.126,0.038,208.92775,-19.397152,83.771423,-5.325806,2.3677,-9.9547,-1.0803,-0.7714,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0081,-0.0014,-0.0144,-0.0065,-0.0227
19.129,2.807,1.411,5.634,7.727,11.01,5,7.15,3655.0,5.04,8,9.9585,0.319,9.505,0.285,-0.388,0.196,209.019516,-19.379297,83.826721,-5.394924,2.3728,-9.9573,-1.0858,-0.7723,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0058,0.0027,0.0167,0.0149,0.0121
16.139,1.888,0.855,3.333,5.106,7.07,5,6.4,4690.0,4.75,8,10.1028,0.749,6.728,0.618,-1.176,0.366,208.929886,-19.425617,83.746834,-5.340495,2.3778,-9.9626,-1.0847,-0.7758,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0102,-0.0303,0.0025,0.0298,-0.0075
19.029,2.882,1.462,5.962,8.041,11.13,5,7.25,3512.0,4.77,7,8.634,0.194,9.739,0.283,-0.376,0.041,208.959946,-19.414648,83.769539,-5.360806,2.3812,-9.965,-1.0874,-0.7765,0.253,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0053,-0.0205,-0.0024,-7.0E-4,0.0124
15.342,2.106,0.726,3.284,4.927,5.92,5,6.1,4983.0,4.57,5,3.9282,0.874,5.718,0.863,-0.286,0.002,208.932663,-19.461662,83.715744,-5.359141,2.3954,-9.9766,-1.0926,-0.7831,0.219,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0045,0.0011,-0.006,0.0264,0.0038
16.417,2.434,1.122,4.251,6.237,7.8,5,6.6,4358.0,4.77,8,9.8028,0.4,7.161,0.573,-0.488,0.245,208.902313,-19.404194,83.754181,-5.307603,2.3919,-9.9751,-1.0904,-0.7797,0.303,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0098,-0.0099,0.0112,0.0046,0.0078
19.61,2.945,1.578,5.671,7.837,11.38,5,7.15,3665.0,5.07,11,12.1287,0.233,9.939,0.234,-1.176,0.286,209.087753,-19.47818,83.76738,-5.497035,2.3957,-9.9737,-1.098,-0.7838,0.253,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0204,0.0044,0.0173,-0.0133,0.0098
18.973,2.901,1.547,5.429,7.477,10.48,5,7.1,3730.0,5.05,11,12.074,0.282,9.179,0.305,-0.781,0.273,208.942657,-19.400759,83.77459,-5.339984,2.3814,-9.9656,-1.087,-0.776,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0406,0.0012,0.0658,-0.0263,0.04
16.236,1.912,0.776,3.081,4.778,6.84,5,6.2,4970.0,4.7,11,11.9765,0.926,6.469,0.615,-0.687,0.318,209.087692,-19.476355,83.768967,-5.496152,2.3868,-9.9665,-1.094,-0.7808,0.21,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0116,0.0067,0.0342,0.0041,0.0467
19.518,2.962,1.514,6.165,8.236,11.63,5,7.3,3330.0,4.94,5,4.0563,0.298,9.92,0.269,-0.379,-0.039,208.896759,-19.49576,83.669815,-5.344397,2.4183,-9.9958,-1.1016,-0.7921,0.292,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0155,-0.0023,0.0012,-0.0079,0.0229
16.268,2.2,0.977,3.717,5.633,7.36,5,6.5,4518.0,4.61,8,10.0098,0.677,6.875,0.605,-0.804,0.291,208.937836,-19.329935,83.83593,-5.303868,2.4086,-9.9891,-1.0997,-0.7823,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0118,0.0108,5.0E-4,-0.0078,0.0424
16.728,2.344,1.126,4.165,6.101,8.09,5,6.65,4301.0,4.68,11,11.9372,0.393,7.368,0.528,-0.507,0.243,208.99144,-19.413712,83.783882,-5.386876,2.4025,-9.9819,-1.0982,-0.7836,0.29,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0146,0.0019,-0.0072,-0.018,-0.0039
15.521,2.365,0.861,3.676,5.36,6.16,5,6.2,4949.0,4.67,4,2.4504,0.738,5.8,0.849,0.031,-0.019,209.035477,-19.343678,83.865517,-5.39225,2.4241,-9.9998,-1.1101,-0.7879,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0086,-0.0088,0.0037,-0.0243,-0.0105
15.247,1.18,0.394,1.838,3.094,4.95,5,5.05,5868.0,4.41,8,10.0059,0.9,4.886,0.902,-0.762,0.318,209.018356,-19.404968,83.803223,-5.405558,2.4272,-10.0019,-1.1105,-0.7914,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.003,0.0118,-0.0151,0.019,-0.0058
13.457,1.323,0.357,1.856,3.088,3.01,4,4.8,5984.0,3.89,5,4.1769,1.353,3.023,2.031,-0.203,0.019,209.00621,-19.342665,83.853851,-5.367158,2.4551,-10.026,-1.1233,-0.7982,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0052,0.0148,-0.0419,0.0049,0.0242
18.731,2.916,1.468,5.581,7.637,10.34,5,7.1,3735.0,4.92,8,10.0959,0.303,9.052,0.334,-0.651,0.215,208.97374,-19.347496,83.835602,-5.342022,2.4466,-10.0195,-1.1182,-0.7955,0.272,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-2.0E-4,0.0248,0.0056,-0.0073,-0.005
15.315,1.098,0.363,1.728,2.966,4.95,5,4.95,6039.0,4.44,8,10.0592,0.97,4.696,0.958,-0.928,0.269,209.105225,-19.398815,83.845955,-5.475858,2.4417,-10.0123,-1.1203,-0.796,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0067,0.0046,-0.0056,0.0332,-0.0013
19.001,2.714,1.483,5.647,7.584,10.77,5,7.25,3442.0,4.84,7,8.5153,0.454,9.565,0.296,-0.478,0.082,208.916183,-19.409636,83.755249,-5.321738,2.4633,-10.0336,-1.1234,-0.8036,0.196,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0391,-0.0346,0.0108,0.0164,-0.0153
18.002,2.774,1.344,5.413,7.482,9.71,5,7.1,3647.0,4.86,7,8.4754,0.559,8.718,0.388,-0.242,0.044,209.040741,-19.492901,83.734047,-5.464148,2.4718,-10.0372,-1.1311,-0.8098,0.23,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0017,-0.0166,-0.0448,-0.0172,-0.0132
19.638,2.974,1.514,5.639,7.787,11.29,5,7.15,3597.0,5.04,11,11.9784,0.132,9.792,0.245,-0.849,0.359,209.10231,-19.448828,83.799889,-5.496009,2.4689,-10.0341,-1.1323,-0.8071,0.246,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0242,-0.0096,0.0139,0.0194,0.0218
19.793,2.938,1.508,6.134,8.164,11.84,5,7.3,3294.0,4.99,5,3.8094,0.112,9.967,0.266,-0.409,0.031,208.991516,-19.461163,83.741402,-5.408398,2.492,-10.0552,-1.1388,-0.8152,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0049,0.015,0.0093,0.0017,0.0148
14.127,1.204,0.416,1.949,3.223,3.78,5,5.0,5826.0,4.31,6,6.1867,1.03,3.803,1.485,-0.426,0.065,208.96225,-19.490108,83.702934,-5.396891,2.5,-10.062,-1.1412,-0.8191,0.285,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0277,-0.018,0.0154,0.0467,-0.0306
16.843,2.54,1.202,4.545,6.553,8.45,5,6.8,4066.0,4.58,8,9.9921,0.567,7.583,0.525,-0.597,0.223,209.081482,-19.383678,83.849342,-5.44904,2.4903,-10.053,-1.1418,-0.8115,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0144,-0.0021,-0.0281,-3.0E-4,0.0025
15.703,1.244,0.448,1.974,3.301,5.47,5,5.15,5827.0,4.54,11,12.0214,1.01,5.271,0.78,-0.711,0.266,209.01947,-19.333586,83.867645,-5.374211,2.4852,-10.0506,-1.1376,-0.8078,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0396,0.0348,0.0044,0.0163,-0.0075
17.691,2.692,1.344,5.192,7.238,9.14,5,7.05,3868.0,4.72,6,5.8805,0.627,8.181,0.464,-0.424,0.028,209.029602,-19.373497,83.836258,-5.400793,2.5043,-10.0657,-1.1464,-0.8157,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0028,-0.007,0.0226,0.0332,-0.0079
15.966,2.257,1.086,3.988,5.95,7.25,5,6.5,4398.0,4.68,7,8.3856,0.679,6.721,0.703,-0.621,0.073,208.996078,-19.391644,83.805626,-5.380788,2.501,-10.0634,-1.1436,-0.8154,0.23,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0325,0.0081,-0.001,-0.0146,0.0133
16.075,1.953,0.808,3.244,4.922,6.65,5,6.25,4805.0,4.58,8,9.7155,0.517,6.427,0.65,-0.753,0.323,209.10347,-19.421625,83.824783,-5.484694,2.5168,-10.0739,-1.1545,-0.8219,0.243,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0012,0.0045,0.0034,-0.0123,-0.0171
19.745,2.956,1.539,5.705,7.803,11.38,5,7.15,3601.0,5.04,11,12.0116,0.207,9.939,0.234,-0.814,0.306,209.03569,-19.30463,83.900543,-5.374761,2.5025,-10.0649,-1.1463,-0.8123,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0168,-7.0E-4,0.0229,0.0132,0.0056
15.983,2.143,0.722,3.238,4.81,6.31,5,6.05,5133.0,4.67,8,10.0855,0.837,6.114,0.682,0.083,0.174,208.984955,-19.445732,83.752411,-5.395904,2.5326,-10.0891,-1.1573,-0.8282,0.192,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.001,-0.0241,0.0139,0.0124,0.0161
19.731,3.063,1.485,6.428,8.575,12.03,5,7.35,3346.0,4.91,6,6.0496,0.367,10.132,0.253,-0.135,0.063,209.028168,-19.369242,83.839455,-5.397662,2.5425,-10.0973,-1.1639,-0.8282,0.233,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0067,-0.024,0.0312,-0.0081,-0.0078
18.46,2.856,1.417,5.363,7.448,9.94,5,7.1,3783.0,5.0,8,9.9338,0.26,8.753,0.371,-0.561,0.322,209.065857,-19.39909,83.82888,-5.442857,2.5495,-10.1019,-1.1682,-0.8318,0.212,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0221,-0.0167,0.0023,-0.0073,0.0198
18.967,2.725,1.456,5.603,7.576,10.61,5,7.2,3560.0,4.79,6,6.0731,0.228,9.346,0.318,-0.282,0.063,208.91864,-19.459017,83.712112,-5.34616,2.5667,-10.1183,-1.1703,-0.84,0.242,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0077,-0.0167,-6.0E-4,0.0111,-0.0058
18.535,2.782,1.431,5.592,7.657,10.21,5,7.15,3612.0,4.76,7,8.5482,0.542,9.131,0.341,-0.243,-0.023,209.099762,-19.437618,83.808853,-5.488807,2.5762,-10.1228,-1.1815,-0.8423,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0,-0.0178,0.0035,-0.0044,0.0098
18.669,2.889,1.427,5.519,7.543,10.1,5,7.1,3811.0,5.04,8,9.9855,0.276,8.753,0.371,-0.282,0.176,208.915588,-19.437897,83.729706,-5.334027,2.5717,-10.1228,-1.1726,-0.8408,0.296,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0344,0.0415,0.0055,-0.0085,-0.0198
16.915,2.609,1.305,4.864,6.933,8.74,5,6.9,4075.0,4.9,8,9.9121,0.536,7.867,0.489,0.093,0.066,208.909073,-19.345476,83.809647,-5.286702,2.5775,-10.1289,-1.1757,-0.8388,0.219,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0275,-0.0037,0.0104,-0.0198,-0.0142
16.16,2.043,0.734,3.171,4.84,6.58,5,6.2,4931.0,4.65,8,10.1036,0.657,6.272,0.664,-0.452,0.283,208.901993,-19.474373,83.691208,-5.339112,2.5644,-10.1166,-1.1685,-0.8399,0.216,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0188,0.0141,-0.011,-0.0046,0.0255
19.616,3.241,1.399,6.495,8.72,11.89,5,7.3,3353.0,4.94,5,3.8509,0.358,10.015,0.262,-0.109,-0.033,208.97316,-19.489038,83.708588,-5.405582,2.5997,-10.1441,-1.1872,-0.8523,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0254,0.0333,-0.0354,-0.0036,0.0028
18.85,2.975,1.41,6.002,8.102,10.78,5,7.25,3434.0,4.94,7,8.5324,0.497,9.565,0.296,-0.146,0.082,209.105881,-19.416607,83.83033,-5.484461,2.5833,-10.1288,-1.1851,-0.8438,0.246,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0096,0.0372,-0.0013,-0.0063,-0.0223
15.752,2.356,0.917,3.754,5.528,6.43,5,6.3,4739.0,4.57,5,4.1061,0.646,6.05,0.808,-0.192,0.034,208.918945,-19.475542,83.697441,-5.353893,2.5809,-10.1298,-1.1766,-0.8455,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.004,0.0047,0.004,-0.0244,0.0076
15.049,1.318,0.511,2.057,3.374,4.69,5,5.3,5781.0,4.43,5,4.0029,0.964,4.586,1.084,-0.238,0.057,208.90126,-19.433334,83.727631,-5.319913,2.5928,-10.1405,-1.1817,-0.8476,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0228,-0.0021,0.0406,0.0205,0.043
14.001,1.409,0.434,2.079,3.27,3.53,4,5.0,5911.0,4.07,6,5.8313,1.184,3.405,1.784,0.026,0.022,209.064819,-19.349083,83.873222,-5.419388,2.5832,-10.1304,-1.184,-0.8409,0.203,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.022,0.0372,3.0E-4,0.0144,-0.0184
15.18,1.027,0.391,1.683,2.941,4.64,5,4.9,6037.0,4.4,8,10.0381,1.003,4.502,1.023,-1.234,0.312,208.984863,-19.359596,83.829536,-5.356864,2.5969,-10.1432,-1.1872,-0.8459,0.303,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0097,-0.0057,0.0105,0.0126,-0.0029
14.733,1.177,0.41,1.767,2.994,4.16,5,4.85,6072.0,4.48,8,10.0525,0.958,4.306,1.105,-0.318,0.261,209.032562,-19.446775,83.771889,-5.436413,2.5807,-10.1277,-1.181,-0.8442,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0129,0.003,0.0,-0.0177,0.0092
15.85,2.321,0.841,3.644,5.38,6.41,5,6.2,4872.0,4.29,6,6.0661,0.837,5.883,0.836,-0.297,0.023,208.970917,-19.338526,83.8424,-5.335584,2.6017,-10.1477,-1.1891,-0.8465,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0206,-0.0039,0.0048,0.0075,0.0035
17.406,2.486,1.299,4.633,6.619,9.02,5,6.9,3995.0,4.94,11,12.1094,0.58,8.101,0.437,-0.563,0.245,208.950562,-19.466713,83.718887,-5.376472,2.6017,-10.1465,-1.1874,-0.8521,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0135,-0.0166,-0.0022,-0.0151,-0.0062
17.526,2.644,1.313,5.093,7.178,8.86,5,7.0,3891.0,4.66,6,6.2767,0.638,7.985,0.496,0.004,0.002,209.06723,-19.342499,83.880157,-5.418433,2.6265,-10.1661,-1.204,-0.8549,0.26,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0191,0.0189,0.0258,0.0191,0.0196
14.892,1.414,0.467,2.13,3.467,4.54,5,5.0,5758.0,4.21,6,6.1396,1.126,4.387,1.189,-0.281,0.013,208.929688,-19.485975,83.692688,-5.367642,2.6212,-10.1627,-1.1953,-0.8594,0.273,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0205,-0.0226,-0.049,-0.011,0.0058
16.136,1.841,0.645,2.858,4.32,6.13,5,5.75,5360.0,4.54,11,12.0038,0.78,5.982,0.667,-0.3,0.2,209.086212,-19.303381,83.923325,-5.41673,2.6297,-10.1689,-1.2065,-0.8543,0.261,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0132,-0.0174,0.0098,0.0114,-0.0056
18.214,2.714,1.381,5.441,7.568,9.84,5,7.1,3693.0,4.95,4,2.5191,0.648,8.785,0.38,0.143,0.025,209.027054,-19.366613,83.841339,-5.395531,2.6491,-10.1853,-1.2127,-0.8635,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0049,-0.0216,0.0089,-0.0165,0.0072
16.147,2.547,1.168,4.405,6.449,7.49,5,6.7,4318.0,4.48,5,4.1106,0.829,6.94,0.668,-0.419,0.027,209.002045,-19.452238,83.753914,-5.413218,2.6458,-10.1819,-1.2096,-0.8661,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.01,0.0129,-0.0202,-0.0158,0.0359
18.666,2.93,1.503,5.471,7.55,10.0,5,7.1,3789.0,5.01,8,9.9842,0.393,8.753,0.371,-0.998,0.237,209.042633,-19.464289,83.760498,-5.452799,2.6463,-10.1813,-1.2113,-0.8668,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0095,0.0022,0.0308,-0.0177,0.0136
18.365,2.783,1.415,5.477,7.506,9.91,5,7.15,3664.0,4.81,7,8.5618,0.496,8.853,0.372,-0.386,0.059,209.087448,-19.474848,83.770226,-5.495265,2.6707,-10.2003,-1.224,-0.8754,0.179,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0188,0.0127,0.0072,-0.0243,-0.0289
18.165,2.784,1.367,5.263,7.335,9.49,5,7.05,3773.0,4.68,6,6.0374,0.484,8.28,0.449,-0.492,0.052,209.028763,-19.361355,83.846771,-5.39459,2.6735,-10.2054,-1.2239,-0.8713,0.255,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0118,-0.0012,-0.0119,2.0E-4,0.0083
15.786,1.294,0.55,2.091,3.453,5.43,5,5.25,5741.0,4.43,8,9.9523,0.931,5.258,0.811,-0.353,0.224,208.912018,-19.309429,83.843224,-5.272861,2.6968,-10.2279,-1.2305,-0.8768,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0202,-0.0333,0.0297,-0.0129,0.014
17.48,2.581,1.218,4.683,6.674,9.04,5,6.9,4081.0,5.05,11,12.0022,0.452,8.101,0.437,-0.551,0.263,209.068039,-19.300039,83.918549,-5.399915,2.687,-10.2166,-1.2321,-0.8731,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0024,-0.0066,-0.0568,0.0144,3.0E-4
19.857,2.84,1.495,5.679,7.765,11.44,5,7.2,3512.0,5.01,8,10.0266,0.113,9.796,0.258,-0.712,0.284,208.898041,-19.409508,83.747597,-5.306425,2.7099,-10.2376,-1.2351,-0.8856,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.04,-0.0355,-0.0193,-0.004,-0.0101
18.232,2.791,1.448,5.489,7.546,9.66,5,7.1,3752.0,4.8,7,8.3956,0.541,8.718,0.388,-0.382,0.06,208.972107,-19.346903,83.835434,-5.340387,2.7283,-10.2521,-1.2469,-0.8889,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0107,0.024,0.0392,-0.005,1.0E-4
16.231,2.419,0.978,4.045,5.88,7.07,5,6.4,4510.0,4.57,7,8.3877,0.703,6.435,0.747,-0.344,0.06,209.001434,-19.429386,83.774132,-5.402364,2.7253,-10.2478,-1.2461,-0.8915,0.269,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0296,0.0184,-0.013,0.0165,-0.0293
19.735,2.769,1.477,5.569,7.597,11.22,5,7.2,3605.0,4.97,8,10.0501,0.29,9.652,0.27,-0.568,0.265,209.01062,-19.316454,83.879234,-5.359013,2.7301,-10.2531,-1.2495,-0.8881,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0074,-0.0149,0.0026,-0.0053,0.0086
16.158,1.499,0.59,2.421,3.816,5.94,5,5.55,5356.0,4.48,8,10.2041,0.599,5.613,0.748,-0.604,0.309,208.990311,-19.40579,83.790497,-5.382339,2.7355,-10.2569,-1.2505,-0.8939,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-1.0E-4,0.0058,0.0089,-0.0119,-0.0198
19.56,2.883,1.488,6.009,8.055,11.33,5,7.25,3357.0,4.87,7,8.5954,0.432,9.783,0.279,-0.526,0.021,209.029465,-19.358456,83.84967,-5.393876,2.748,-10.2669,-1.2581,-0.8959,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0024,0.0019,0.0129,0.0033,0.0038
17.956,2.574,1.304,4.811,6.823,8.98,5,6.95,4043.0,4.64,8,9.9176,0.487,8.012,0.468,-0.613,0.252,208.906525,-19.30327,83.846367,-5.265449,2.7534,-10.2748,-1.2561,-0.8952,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0079,-0.0314,-0.0295,-0.0114,0.0053
16.485,2.128,0.885,3.493,5.297,7.02,5,6.35,4750.0,4.57,8,10.1316,0.803,6.579,0.635,-0.579,0.226,208.910278,-19.322004,83.8312,-5.277095,2.7584,-10.2787,-1.2584,-0.8977,0.262,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0185,0.0219,0.0101,-0.017,0.0184
16.058,1.606,0.602,2.524,4.008,5.96,5,5.7,5333.0,4.68,8,10.0564,0.879,5.785,0.723,-0.617,0.252,208.988098,-19.470755,83.731346,-5.409865,2.751,-10.2687,-1.257,-0.902,0.218,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0134,-0.0113,-0.0085,-0.0097,0.0154
14.894,1.025,0.326,1.563,2.748,4.15,5,4.75,6165.0,4.26,11,12.0605,0.767,4.108,1.177,-1.014,0.314,208.938202,-19.393629,83.779045,-5.333012,2.7511,-10.271,-1.2556,-0.8985,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0233,-0.0096,-0.0223,-0.0116,-0.0275
19.395,2.949,1.419,5.957,8.054,11.13,5,7.25,3450.0,4.72,6,6.0281,0.383,9.695,0.286,-0.355,0.052,209.104218,-19.464497,83.786667,-5.504698,2.7831,-10.2927,-1.2763,-0.9124,0.271,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0055,0.0093,-0.0493,-0.0031,0.0244
19.931,2.827,1.397,5.722,7.772,11.47,5,7.2,3533.0,4.95,8,9.97,0.304,9.796,0.258,-0.32,0.204,208.936127,-19.301346,83.860786,-5.289488,2.7936,-10.3074,-1.2757,-0.9084,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0094,1.0E-4,-0.0122,0.0379,0.0031
16.094,1.948,0.65,2.929,4.414,5.97,5,5.7,5328.0,4.67,8,10.0521,0.722,5.785,0.723,-0.154,0.15,208.921143,-19.403652,83.762764,-5.323201,2.786,-10.3,-1.2708,-0.9106,0.243,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.009,0.0103,0.01,0.0062,0.0131
19.898,2.765,1.477,5.683,7.712,11.42,5,7.2,3526.0,4.92,8,9.9578,0.391,9.796,0.258,-0.282,0.192,209.027374,-19.304193,83.8974,-5.36756,2.8111,-10.3198,-1.2873,-0.9143,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0011,-0.0255,0.009,-0.0198,-0.0113
16.177,1.544,0.631,2.534,4.019,6.02,5,5.7,5294.0,4.61,8,9.9245,0.824,5.785,0.723,-0.667,0.317,208.981125,-19.422567,83.77153,-5.382207,2.8089,-10.3173,-1.2835,-0.919,0.283,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0145,0.005,-0.0039,-0.0196,-0.0078
19.099,2.833,1.444,5.865,7.932,10.77,5,7.2,3640.0,4.9,7,8.3366,0.563,9.491,0.303,-0.291,-0.012,208.976135,-19.321289,83.860107,-5.332185,2.8236,-10.3311,-1.2909,-0.9192,0.259,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.011,-0.0224,0.0186,-3.0E-4,-0.0368
16.174,2.501,1.144,4.27,6.237,7.17,5,6.5,4390.0,4.74,6,6.061,0.79,6.65,0.714,-0.209,0.031,209.090286,-19.313303,83.916199,-5.424642,2.8335,-10.3367,-1.3001,-0.9221,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0069,0.0253,0.0373,-0.0196,0.0147
19.429,2.868,1.523,5.575,7.65,10.78,5,7.15,3656.0,4.92,8,9.7948,0.224,9.355,0.3,-0.88,0.277,209.063751,-19.327003,83.892563,-5.408496,2.8239,-10.3292,-1.2945,-0.9196,0.242,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0077,-0.0255,0.0171,-0.0209,0.0032
17.619,2.604,1.247,4.925,6.968,8.68,5,7.0,3908.0,4.58,5,4.054,0.61,7.69,0.547,-0.138,0.007,208.956894,-19.432903,83.751862,-5.366503,2.8484,-10.3503,-1.3005,-0.9327,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0039,-0.0247,-0.0034,0.0358,-0.0108
