K,u-g,g-r,u-z,u-K,Mv,CL,Typ,Teff,logg,Pop,Age,Mass,Mbol,Radius,[M/H],[a/Fe],longitude,latitude,RAJ2000,DECJ2000,Dist,x_Gal,y_Gal,z_Gal,Av,errMv,errMass,errAge,errTeff,errLogg,errMet,errAlphaFe,errBand_K,errBand_u,errBand_g,errBand_r,errBand_z
17.577,1.691,0.726,2.896,4.5,6.64,5,6.2,4966.0,4.73,11,11.8849,0.601,6.469,0.615,-0.882,0.326,208.987152,-19.493355,83.710716,-5.419295,4.7485,-11.9156,-2.1693,-1.5696,0.228,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.017,-0.0046,0.0091,0.0148,-0.0146
17.504,1.935,0.704,3.032,4.65,6.44,5,6.05,5133.0,4.55,8,9.9372,0.567,6.114,0.682,-0.382,0.251,208.897797,-19.412294,83.745003,-5.307479,4.7649,-11.9345,-2.1718,-1.5687,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0089,1.0E-4,0.004,0.0093,0.0273
17.911,2.205,0.948,3.689,5.508,7.35,5,6.45,4566.0,4.75,11,12.0795,0.517,6.93,0.571,-0.72,0.205,208.909027,-19.31254,83.839127,-5.27175,4.8533,-12.0094,-2.2142,-1.5901,0.253,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0327,0.019,0.0115,-0.0047,0.0213
17.049,2.162,0.768,3.359,4.958,6.02,5,6.2,4908.0,4.66,6,6.0142,0.785,5.718,0.863,-0.498,0.037,209.014114,-19.420126,83.787872,-5.40885,4.906,-12.0462,-2.2442,-1.6162,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0474,-0.0014,-0.0352,-0.0269,-0.0062
16.717,1.283,0.404,1.904,3.115,4.73,5,4.9,6043.0,4.48,11,12.0035,0.781,4.698,0.935,-0.08,0.22,208.991348,-19.370932,83.822128,-5.367442,4.9729,-12.1035,-2.2738,-1.6344,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0075,0.0175,-0.0136,0.005,6.0E-4
17.886,1.942,0.77,3.257,4.929,6.99,5,6.3,4828.0,4.58,11,11.9385,0.645,6.626,0.601,-0.73,0.267,208.937759,-19.34145,83.8256,-5.309012,5.0384,-12.1605,-2.3003,-1.6537,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0048,0.0374,0.0011,0.0292,-0.0303
16.335,1.325,0.408,2.044,3.347,4.49,5,5.0,5718.0,4.2,7,8.4666,0.831,4.287,1.245,-0.802,0.072,209.048874,-19.428635,83.795113,-5.44193,5.1571,-12.2517,-2.3615,-1.7004,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.006,0.027,-0.0407,0.0289,-0.0075
17.478,1.48,0.591,2.411,3.836,5.89,5,5.6,5469.0,4.6,11,11.9779,0.781,5.812,0.689,-0.783,0.276,209.076431,-19.453903,83.784264,-5.47654,5.1583,-12.2509,-2.3637,-1.703,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0106,0.0025,0.0172,0.0054,0.0042
17.705,1.561,0.62,2.578,4.034,6.09,5,5.75,5286.0,4.66,11,12.0456,0.872,5.982,0.667,-0.684,0.278,209.038147,-19.347309,83.863388,-5.396133,5.487,-12.5263,-2.5129,-1.8028,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0111,-0.0117,0.011,0.0117,-0.0162
17.367,2.095,0.814,3.379,5.098,6.28,5,6.2,4880.0,4.82,6,5.9612,0.93,5.883,0.836,-0.412,0.043,209.091629,-19.488754,83.759537,-5.505064,5.5195,-12.5468,-2.5299,-1.8264,0.249,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0297,-0.0131,-0.0168,-0.0228,-0.0162
17.526,1.21,0.468,1.943,3.247,5.54,5,5.15,5869.0,4.49,11,12.0044,0.691,5.271,0.78,-0.646,0.317,208.971451,-19.494928,83.702576,-5.406811,5.5114,-12.5453,-2.5165,-1.8243,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0169,-0.0196,0.0031,-8.0E-4,-0.0082
16.964,1.013,0.319,1.605,2.769,4.77,5,4.9,6052.0,4.59,11,12.0112,0.762,4.698,0.935,-1.068,0.319,208.950943,-19.46829,83.717628,-5.377507,5.5258,-12.5588,-2.5219,-1.8267,0.198,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0236,0.0082,-0.0034,0.0378,-0.0264
17.791,2.538,1.129,4.349,6.347,7.44,5,6.5,4331.0,4.44,4,2.4138,0.811,6.866,0.68,-0.341,0.01,208.966385,-19.433329,83.755577,-5.37468,5.5986,-12.6192,-2.5569,-1.8477,0.206,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0191,0.0365,0.0111,0.0206,0.0446
17.711,1.471,0.53,2.404,3.842,6.0,5,5.7,5421.0,4.72,8,9.8378,0.738,5.785,0.723,-0.87,0.293,209.030975,-19.442577,83.774979,-5.433182,5.6652,-12.6709,-2.5924,-1.8707,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.025,-0.0191,-0.0189,0.0474,8.0E-4
17.773,1.646,0.694,2.688,4.165,6.16,5,5.9,5255.0,4.66,8,10.1609,0.728,5.952,0.702,-0.817,0.262,209.083511,-19.424896,83.813278,-5.469383,5.7348,-12.7264,-2.6289,-1.8922,0.204,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0148,-0.0118,0.0296,-0.0268,-0.0117
17.882,1.289,0.552,2.152,3.536,5.94,5,5.45,5639.0,4.5,11,12.1733,0.656,5.637,0.713,-0.897,0.289,209.065094,-19.300137,83.917206,-5.397486,5.7964,-12.7818,-2.6577,-1.9008,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0019,2.0E-4,0.0185,-0.0035,0.0023
17.512,1.266,0.519,2.052,3.382,5.43,5,5.3,5679.0,4.52,11,12.1469,0.668,5.456,0.743,-0.831,0.302,208.973343,-19.419163,83.771233,-5.374118,5.9212,-12.8855,-2.7051,-1.9537,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.01,7.0E-4,0.0053,-0.0151,0.0029
16.584,1.09,0.339,1.603,2.77,4.13,5,4.75,6175.0,4.38,11,11.878,0.851,4.108,1.177,-0.613,0.211,209.018311,-19.354189,83.848717,-5.382555,5.9642,-12.9207,-2.7297,-1.9616,0.213,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0011,-0.0061,-1.0E-4,0.0041,0.0035
17.465,1.921,0.716,3.133,4.716,6.0,5,6.1,4961.0,4.44,6,5.9361,0.721,5.718,0.863,-0.548,0.035,208.944748,-19.462889,83.719818,-5.369861,5.9968,-12.9478,-2.7364,-1.9831,0.262,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0326,-0.0289,-0.0242,0.0134,-0.0306
17.726,2.262,0.849,3.719,5.504,6.52,5,6.3,4643.0,4.47,6,5.9196,0.778,6.127,0.796,-0.497,0.022,208.906143,-19.358179,83.79702,-5.289994,6.2985,-13.2021,-2.8724,-2.0728,0.297,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0071,-0.0509,-0.0116,0.0509,-0.0146
17.283,1.206,0.425,1.802,3.08,4.76,5,4.95,6014.0,4.36,8,9.8878,0.903,4.696,0.958,-0.404,0.222,209.05043,-19.346443,83.869392,-5.406077,6.5894,-13.4351,-3.019,-2.1679,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0059,6.0E-4,-6.0E-4,-0.0061,0.0399
12.96,1.848,0.808,3.101,4.822,1.45,3,5.7,4907.0,2.84,11,11.9936,0.88,1.286,6.97,-0.747,0.286,208.933304,-19.487421,83.692955,-5.371339,6.5814,-13.43,-3.0016,-2.1806,0.253,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0048,-0.0026,0.0021,-0.019,0.019
17.631,2.435,0.896,3.79,5.54,6.11,5,6.3,4820.0,4.49,7,8.581,0.853,5.966,0.822,-0.202,0.002,209.085358,-19.346292,83.884529,-5.435405,6.8711,-13.6656,-3.1515,-2.2612,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0178,0.0114,-0.0019,-0.018,0.0225
17.483,1.594,0.582,2.511,3.938,5.23,5,5.6,5557.0,4.6,6,6.1842,0.873,5.034,0.969,-0.537,0.077,209.007202,-19.440706,83.766449,-5.412345,6.9359,-13.72,-3.1716,-2.2935,0.3,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0141,0.0112,-0.0172,-0.0142,-0.0124
17.134,1.087,0.346,1.657,2.84,4.26,5,4.8,6122.0,4.32,11,11.9387,0.729,4.305,1.08,-0.719,0.257,208.982361,-19.365232,83.823387,-5.3573,7.2521,-13.985,-3.3151,-2.3897,0.29,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0073,-0.0281,-0.0233,-5.0E-4,-0.0122
17.635,1.068,0.346,1.621,2.844,4.59,5,4.8,6155.0,4.56,11,12.0642,0.786,4.502,1.0,-0.698,0.337,209.090134,-19.386839,83.850243,-5.457756,8.066,-14.6488,-3.6992,-2.6625,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0143,-0.0234,-0.0165,0.006,0.0055
17.818,1.031,0.3,1.499,2.648,4.38,5,4.6,6292.0,4.27,9,13.9533,0.92,4.3,1.02,-1.134,0.276,208.955475,-19.498665,83.69236,-5.395066,8.8639,-15.3111,-4.0452,-2.9436,0.272,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0087,0.0032,-0.007,0.0038,0.0107
13.754,1.952,0.846,3.264,5.062,1.27,3,5.8,4727.0,2.76,11,12.0364,0.75,0.858,8.807,-0.945,0.287,208.919342,-19.469328,83.703178,-5.351414,10.9588,-17.0438,-4.9964,-3.6376,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0173,0.0061,0.0047,-0.0206,0.0238
17.513,1.206,0.394,1.818,3.017,3.63,5,4.8,6006.0,4.04,6,6.0295,0.933,3.621,1.543,-0.361,0.029,208.969742,-19.499584,83.697655,-5.40747,11.9421,-17.8486,-5.4524,-3.9713,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0045,-0.0099,-0.0087,-0.0013,-0.0113
